session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue
SES_004492,USER_4492,2025-12-10T09:50:05.125Z,Organic Search,,US,,Yes,No,No,No,No,1,1085,0,0
SES_004493,USER_900,2025-12-02T05:51:22.268Z,email,desktop,US,,Yes,No,No,No,No,1,145,0,0
SES_004494,USER_4494,2025-12-25T15:09:47.492Z,Google,mobile,Canada,,Yes,No,No,No,No,2,568,0,0
SES_004495,USER_4495,2025-12-23T17:00:01.758Z,email,,Canada,Fashion,Yes,Yes,No,No,No,10,1002,0,0
SES_004496,USER_4496,2025-12-24T23:18:03.008Z,Organic Search,Mobile,USA,Toys,Yes,Yes,No,No,No,7,1405,0,0
SES_004497,USER_4497,2025-12-13T16:04:26.284Z,Organic Search,Mobile,,,Yes,No,No,No,No,3,213,0,0
SES_004498,USER_4498,2025-12-20T08:41:02.640Z,Email,mobile,UK,Books,Yes,Yes,No,No,No,4,636,0,0
SES_004499,USER_4499,2025-12-29T21:04:34.439Z,Email,,Germany,Home & Garden,Yes,Yes,Yes,No,No,7,979,346.83,0
SES_004500,USER_4500,2025-12-01T23:22:33.887Z,google,Tablet,US,,Yes,No,No,No,No,3,1439,0,0
SES_004501,USER_4501,2025-12-09T09:09:23.681Z,Direct,desktop,France,Beauty,Yes,Yes,No,No,No,7,1100,0,0
SES_004502,USER_4502,2025-12-07T14:46:22.229Z,Direct,Tablet,Germany,,Yes,Yes,Yes,No,No,7,624,368.57,0
SES_004503,USER_4503,2025-12-30T14:41:19.660Z,Google,Tablet,UK,Sports,Yes,Yes,No,No,No,15,1825,0,0
SES_004504,USER_4504,2025-12-31T21:42:46.735Z,Organic Search,Mobile,Germany,,Yes,No,No,No,No,1,347,0,0
SES_004505,USER_4505,2025-12-13T17:25:01.983Z,Direct,Mobile,US,Fashion,Yes,Yes,No,No,No,11,59,0,0
SES_004506,USER_290,2025-12-24T12:12:43.841Z,Direct,Mobile,Canada,Home & Garden,Yes,Yes,Yes,Yes,Yes,6,261,,449.2
SES_004507,USER_4507,2025-12-09T16:41:55.012Z,google,,United States,,Yes,No,No,No,No,3,9387,0,0
SES_004508,USER_4508,2025-12-30T02:45:21.345Z,Organic Search,Desktop,Canada,,Yes,Yes,No,No,No,14,327,0,0
SES_004509,USER_4509,2025-12-20T15:37:31.133Z,Direct,Tablet,France,,Yes,No,No,No,No,3,1727,0,0
SES_004510,USER_1372,2025-12-15T03:09:20.778Z,Facebook,Tablet,Germany,,Yes,Yes,No,No,No,3,1086,0,0
SES_004511,USER_1445,2025-12-29T21:54:32.884Z,google,mobile,India,Home & Garden,Yes,Yes,No,No,No,15,1251,0,0
SES_004512,USER_4512,2025-12-15T08:16:34.273Z,Direct,mobile,India,Home & Garden,Yes,Yes,No,No,No,7,3327,0,0
SES_004513,USER_4513,2025-12-01T11:54:22.801Z,Google,desktop,United States,Beauty,Yes,Yes,No,No,No,8,592,0,0
SES_004514,USER_4514,2025-12-18T23:50:03.056Z,Facebook,Desktop,USA,Beauty,Yes,Yes,No,No,No,11,381,0,0
SES_004515,USER_611,2025-12-24T21:59:42.232Z,Referral,Tablet,USA,,Yes,No,No,No,No,1,89,0,0
SES_004516,USER_4516,2025-12-03T22:19:09.460Z,Instagram,desktop,India,,Yes,No,No,No,No,2,248,0,0
SES_004517,USER_4517,2025-12-08T09:40:27.010Z,Organic Search,,Canada,Sports,Yes,Yes,Yes,Yes,Yes,6,979,130.5,272.61
SES_004518,USER_4518,2025-12-15T15:15:09.418Z,email,Tablet,USA,,Yes,Yes,No,No,No,11,405,0,0
SES_004519,USER_4519,2025-12-03T12:49:00.254Z,email,mobile,USA,Beauty,Yes,Yes,Yes,Yes,No,5,1408,261.15,0
SES_004520,USER_4520,2025-12-28T13:20:36.723Z,Google,Tablet,USA,,Yes,No,No,No,No,1,220,0,0
SES_004521,USER_1592,2025-12-06T07:08:49.135Z,Organic Search,mobile,USA,Home & Garden,Yes,Yes,No,No,No,5,1238,0,0
SES_004522,USER_340,2025-12-02T10:53:54.997Z,Email,mobile,US,Home & Garden,Yes,Yes,No,No,No,9,713,0,0
SES_004523,USER_588,2025-12-31T03:52:08.916Z,google,,India,,Yes,Yes,No,No,No,8,87,0,0
SES_004524,USER_4524,2025-12-22T03:08:07.910Z,Instagram,Desktop,US,Toys,Yes,Yes,Yes,No,No,3,73,475.5,0
SES_004525,USER_4525,2025-12-10T15:34:59.855Z,Email,mobile,US,,Yes,No,No,No,No,1,1289,0,0
SES_004526,USER_4526,2025-12-01T04:36:22.232Z,Organic Search,Desktop,US,Electronics,Yes,Yes,Yes,Yes,Yes,6,38,368.19,225.4
SES_004527,USER_4527,2025-12-06T04:14:03.564Z,Email,Tablet,Australia,,Yes,No,No,No,No,1,1422,0,0
SES_004528,USER_1097,2025-12-26T00:38:38.088Z,email,Tablet,US,Books,Yes,Yes,No,No,No,3,619,0,0
SES_004529,USER_1509,2025-12-01T12:12:47.227Z,Direct,,Australia,Home & Garden,Yes,Yes,No,No,No,13,262,0,0
SES_004530,USER_4530,2025-12-15T02:24:24.708Z,Referral,mobile,United States,Sports,Yes,Yes,Yes,Yes,Yes,5,1109,494.18,471.9
SES_004531,USER_4531,2025-12-11T08:30:15.632Z,email,Tablet,,,Yes,No,No,No,No,1,317,0,0
SES_004532,USER_817,2025-12-20T01:33:58.786Z,Facebook,Desktop,United States,,Yes,No,No,No,No,3,1572,0,0
SES_004533,USER_4533,2025-12-25T06:38:33.369Z,google,Mobile,France,Home & Garden,Yes,Yes,No,No,No,13,470,0,0
SES_004534,USER_4534,2025-12-12T15:50:19.108Z,Facebook,Desktop,UK,Sports,Yes,Yes,No,No,No,5,1243,0,0
SES_004535,USER_1794,2025-12-05T05:22:47.389Z,Google,desktop,USA,Toys,Yes,Yes,No,No,No,5,493,0,0
SES_004536,USER_4536,2025-12-13T00:00:31.144Z,google,mobile,USA,,Yes,No,No,No,No,2,1410,0,0
SES_004537,USER_4537,2025-12-20T23:17:55.479Z,Facebook,mobile,Canada,,Yes,No,No,No,No,2,1761,0,0
SES_004538,USER_4538,2025-12-07T23:31:05.060Z,Facebook,Desktop,US,,Yes,No,No,No,No,1,1686,0,0
SES_004539,USER_4539,2025-12-05T16:22:29.080Z,Direct,Desktop,UK,Sports,Yes,Yes,Yes,No,No,2,1085,103.95,0
SES_004540,USER_1392,2025-12-16T00:52:37.926Z,google,,Canada,Home & Garden,Yes,Yes,No,No,No,15,886,0,0
SES_004541,USER_793,2025-12-29T22:57:38.449Z,google,mobile,UK,Home & Garden,Yes,Yes,Yes,No,No,7,1014,360.59,0
SES_004542,USER_1662,2025-12-09T03:47:46.550Z,Direct,desktop,Australia,Beauty,Yes,Yes,No,No,No,11,515,0,0
SES_004543,USER_4543,2025-12-08T11:26:38.807Z,google,mobile,United States,Home & Garden,Yes,Yes,No,No,No,11,,0,0
SES_004544,USER_4544,2025-12-26T08:08:14.987Z,Facebook,desktop,India,Sports,Yes,Yes,No,No,No,11,3274,0,0
SES_004545,USER_4545,2025-12-03T15:59:05.396Z,email,,Australia,,Yes,No,No,No,No,3,1733,0,0
SES_004546,USER_4546,2025-12-25T17:26:57.607Z,Organic Search,Mobile,,Home & Garden,Yes,Yes,Yes,No,No,12,147,276.95,0
SES_004547,USER_4547,2025-12-30T09:37:53.917Z,Referral,mobile,France,Beauty,Yes,Yes,Yes,Yes,Yes,7,6609,322.72,216.9
SES_004548,USER_4548,2025-12-04T08:36:27.149Z,Facebook,desktop,France,,Yes,Yes,Yes,No,No,8,1128,285.22,0
SES_004549,USER_4549,2025-12-01T23:02:29.407Z,Instagram,Desktop,Canada,,Yes,No,No,No,No,2,1435,0,0
SES_004550,USER_4550,2025-12-07T01:58:33.971Z,Referral,desktop,France,,Yes,No,No,No,No,3,956,0,0
SES_004551,USER_889,2025-12-19T06:15:39.090Z,Instagram,mobile,France,,Yes,Yes,No,No,No,11,488,0,0
SES_004552,USER_268,2025-12-20T02:23:28.116Z,Email,desktop,United States,Toys,Yes,Yes,No,No,No,2,1255,0,0
SES_004553,USER_4553,2025-12-30T20:30:01.221Z,email,,UK,Electronics,Yes,Yes,Yes,Yes,Yes,7,878,346.62,353.37
SES_004554,USER_4554,2025-12-17T04:52:56.079Z,Direct,desktop,Australia,,Yes,No,No,No,No,2,1487,0,0
SES_004555,USER_4555,2025-12-30T06:26:58.105Z,Direct,Tablet,India,,Yes,No,No,No,No,1,456,0,0
SES_004556,USER_4556,2025-12-04T01:23:33.726Z,Referral,mobile,United States,Home & Garden,Yes,Yes,No,No,No,5,863,0,0
SES_004557,USER_4557,2025-12-19T04:54:06.478Z,Email,Tablet,Canada,,Yes,No,No,No,No,1,256,0,0
SES_004558,USER_4558,2025-12-13T01:44:52.707Z,Referral,Tablet,France,Beauty,Yes,Yes,No,No,No,2,567,0,0
SES_004559,USER_4559,2025-12-21T12:47:26.986Z,Organic Search,mobile,US,Books,Yes,Yes,No,No,No,4,1516,0,0
SES_004560,USER_4560,2025-12-06T19:21:39.042Z,Google,desktop,Germany,Fashion,Yes,Yes,No,No,No,12,634,0,0
SES_004561,USER_4561,2025-12-09T21:18:19.345Z,Instagram,desktop,Germany,,Yes,No,No,No,No,3,1150,0,0
SES_004562,USER_4562,2025-12-20T18:21:48.132Z,Referral,Desktop,Australia,Home & Garden,Yes,Yes,Yes,No,No,14,1748,320.58,0
SES_004563,USER_4563,2025-12-10T01:05:16.718Z,Instagram,desktop,Germany,,Yes,No,No,No,No,1,856,0,0
SES_004564,USER_4564,2025-12-06T23:48:54.372Z,Email,Mobile,France,Sports,Yes,Yes,No,No,No,6,534,0,0
SES_004565,USER_4565,2025-12-13T16:34:37.739Z,Email,Tablet,USA,Sports,Yes,Yes,No,No,No,2,357,0,0
SES_004566,USER_249,2025-12-29T19:40:59.095Z,Google,Desktop,United States,,Yes,No,No,No,No,1,9849,0,0
SES_004567,USER_4567,2025-12-09T15:09:22.658Z,email,Desktop,Canada,,Yes,Yes,No,No,No,6,1102,0,0
SES_004568,USER_4568,2025-12-16T06:46:05.394Z,Instagram,Tablet,India,Toys,Yes,Yes,No,No,No,2,,0,0
SES_004569,USER_846,2025-12-15T00:49:48.904Z,Organic Search,,,Beauty,Yes,Yes,Yes,Yes,Yes,6,1700,209.98,492.22
SES_004570,USER_410,2025-12-15T04:21:45.671Z,google,Tablet,US,Electronics,Yes,Yes,No,No,No,1,512,0,0
SES_004571,USER_741,2025-12-11T00:48:27.851Z,Direct,mobile,UK,,Yes,No,No,No,No,3,9866,0,0
SES_004572,USER_4572,2025-12-27T17:17:21.706Z,email,Mobile,,Toys,Yes,Yes,Yes,Yes,Yes,3,1760,80.47,135.21
SES_004573,USER_4573,2025-12-03T21:48:14.302Z,Organic Search,Desktop,France,Books,Yes,Yes,No,No,No,8,171,0,0
SES_004574,USER_4574,2025-12-20T15:47:16.850Z,Referral,,France,Fashion,Yes,Yes,Yes,No,No,11,1059,280.07,0
SES_004575,USER_402,2025-12-06T09:05:52.965Z,Referral,Desktop,Germany,Electronics,Yes,Yes,Yes,Yes,Yes,2,1106,105.2,406.02
SES_004576,USER_4576,2025-12-26T11:04:08.181Z,Direct,Desktop,UK,Beauty,Yes,Yes,No,No,No,14,960,0,0
SES_004577,USER_373,2025-12-20T16:39:08.703Z,Facebook,desktop,US,,Yes,No,No,No,No,2,1198,0,0
SES_004578,USER_4578,2025-12-19T13:05:20.997Z,Referral,Mobile,France,,Yes,No,No,No,No,2,1352,0,0
SES_004579,USER_4579,2025-12-23T05:53:39.519Z,Facebook,,Australia,Sports,Yes,Yes,No,No,No,9,409,0,0
SES_004580,USER_786,2025-12-08T06:34:00.501Z,Google,Tablet,France,Home & Garden,Yes,Yes,No,No,No,8,287,0,0
SES_004581,USER_58,2025-12-15T11:20:41.075Z,Direct,Tablet,United States,Home & Garden,Yes,Yes,No,No,No,15,1578,0,0
SES_004582,USER_4582,2025-12-14T20:36:50.652Z,Facebook,mobile,Canada,Sports,Yes,Yes,Yes,No,No,11,1059,113.59,0
SES_004583,USER_235,2025-12-07T16:37:02.015Z,Email,Desktop,USA,Sports,Yes,Yes,No,No,No,11,647,0,0
SES_004584,USER_1442,2025-12-24T15:40:56.985Z,Direct,,United States,,Yes,No,No,No,No,3,127,0,0
SES_004585,USER_4585,2025-12-14T12:20:36.989Z,Instagram,Tablet,United States,Beauty,Yes,Yes,No,No,No,15,1685,0,0
SES_004586,USER_4586,2025-12-09T10:11:45.079Z,google,mobile,Canada,Beauty,Yes,Yes,No,No,No,4,1137,0,0
SES_004587,USER_907,2025-12-05T20:17:37.495Z,Referral,mobile,UK,Sports,Yes,Yes,Yes,Yes,Yes,1,1728,329.23,449.33
SES_004588,USER_206,2025-12-06T08:40:30.040Z,Instagram,Desktop,US,,Yes,No,No,No,No,3,579,0,0
SES_004589,USER_1827,2025-12-07T11:03:34.089Z,Organic Search,mobile,France,Beauty,Yes,Yes,No,No,No,8,234,0,0
SES_004590,USER_4590,2025-12-05T12:52:35.896Z,Instagram,Tablet,France,Books,Yes,Yes,No,No,No,7,1149,0,0
SES_004591,USER_4591,2025-12-14T01:04:24.838Z,Direct,Desktop,USA,,Yes,No,No,No,No,3,1691,0,0
SES_004592,USER_4592,2025-12-26T16:37:18.185Z,Email,mobile,Germany,Fashion,Yes,Yes,No,No,No,10,1166,0,0
SES_004593,USER_4593,2025-12-16T10:57:45.451Z,Facebook,Mobile,US,Beauty,Yes,Yes,Yes,No,No,3,1387,130.17,0
SES_004594,USER_1560,2025-12-19T09:31:43.502Z,Email,Desktop,UK,,Yes,No,No,No,No,2,161,0,0
SES_004595,USER_4595,2025-12-13T12:39:37.733Z,google,desktop,United States,Sports,Yes,Yes,No,No,No,8,495,0,0
SES_004596,USER_4596,2025-12-11T07:17:14.269Z,Organic Search,desktop,,Books,Yes,Yes,No,No,No,5,1314,0,0
SES_004597,USER_1747,2025-12-16T07:08:15.735Z,Facebook,,United States,Home & Garden,Yes,Yes,No,No,No,2,600,0,0
SES_004598,USER_497,2025-12-10T23:32:53.489Z,Google,Mobile,US,Electronics,Yes,Yes,Yes,Yes,Yes,2,1580,195.09,177.22
SES_004599,USER_930,2025-12-17T18:01:23.283Z,Email,Mobile,USA,Home & Garden,Yes,Yes,Yes,Yes,Yes,1,561,119.36,306.53
SES_004600,USER_4600,2025-12-06T00:13:33.006Z,email,mobile,United States,,Yes,No,No,No,No,1,1021,0,0
SES_004601,USER_553,2025-12-04T20:24:31.687Z,Direct,mobile,Germany,Beauty,Yes,Yes,No,No,No,1,5738,0,0
SES_004602,USER_4602,2025-12-03T01:52:28.771Z,google,mobile,India,,Yes,No,No,No,No,3,1490,0,0
SES_004603,USER_4603,2025-12-25T19:53:04.677Z,email,,US,Toys,Yes,Yes,Yes,No,No,3,1065,125.52,0
SES_004604,USER_4604,2025-12-21T22:50:01.347Z,email,Desktop,US,Sports,Yes,Yes,Yes,Yes,Yes,10,883,483.31,
SES_004605,USER_4605,2025-12-30T00:32:21.121Z,google,,Canada,,Yes,No,No,No,No,2,952,0,0
SES_004606,USER_4606,2025-12-01T12:54:18.103Z,Google,mobile,United States,Beauty,Yes,Yes,Yes,No,No,4,1338,69.23,0
SES_004607,USER_4607,2025-12-30T22:33:58.343Z,Email,mobile,UK,Electronics,Yes,Yes,No,No,No,8,1158,0,0
SES_004608,USER_539,2025-12-26T07:13:18.678Z,Email,,France,,Yes,No,No,No,No,3,572,0,0
SES_004609,USER_4609,2025-12-11T09:06:41.990Z,Facebook,desktop,US,Electronics,Yes,Yes,No,No,No,1,986,0,0
SES_004610,USER_4610,2025-12-24T07:38:42.409Z,Referral,desktop,United States,Sports,Yes,Yes,No,No,No,10,1546,0,0
SES_004611,USER_1350,2025-12-16T09:28:30.268Z,Facebook,desktop,United States,Home & Garden,Yes,Yes,No,No,No,13,251,0,0
SES_004612,USER_4612,2025-12-19T07:08:16.456Z,Facebook,desktop,Germany,,Yes,No,No,No,No,3,305,0,0
SES_004613,USER_4613,2025-12-17T07:23:04.368Z,Organic Search,Desktop,US,,Yes,No,No,No,No,3,6506,0,0
SES_004614,USER_4614,2025-12-06T15:49:25.055Z,Referral,Mobile,France,,Yes,No,No,No,No,3,1110,0,0
SES_004615,USER_4615,2025-12-21T01:40:45.869Z,email,desktop,US,,Yes,No,No,No,No,2,1486,0,0
SES_004616,USER_1741,2025-12-16T16:17:55.363Z,Direct,Desktop,US,Fashion,Yes,Yes,No,No,No,12,2572,0,0
SES_004617,USER_4617,2025-12-10T21:11:47.892Z,email,Desktop,,Fashion,Yes,Yes,No,No,No,10,1424,0,0
SES_004618,USER_4618,2025-12-13T18:20:51.100Z,Facebook,mobile,United States,,Yes,No,No,No,No,1,569,0,0
SES_004619,USER_548,2025-12-28T11:20:42.179Z,Email,Tablet,UK,Electronics,Yes,Yes,Yes,Yes,Yes,14,2,92.24,187.81
SES_004620,USER_4620,2025-12-24T02:56:42.676Z,Organic Search,mobile,France,Electronics,Yes,Yes,No,No,No,4,1340,0,0
SES_004621,USER_4621,2025-12-29T02:20:58.280Z,Organic Search,Tablet,US,,Yes,No,No,No,No,1,1508,0,0
SES_004622,USER_1959,2025-12-26T22:12:32.000Z,Referral,Mobile,UK,,Yes,No,No,No,No,3,197,0,0
SES_004623,USER_14,2025-12-25T00:49:49.335Z,Instagram,Desktop,,,Yes,No,No,No,No,2,786,0,0
SES_004624,USER_1995,2025-12-03T10:11:32.399Z,Email,,India,,Yes,No,No,No,No,3,1364,0,0
SES_004625,USER_1251,2025-12-09T21:04:24.662Z,Referral,Tablet,India,Fashion,Yes,Yes,No,No,No,1,1572,0,0
SES_004626,USER_425,2025-12-28T10:03:55.997Z,google,mobile,Australia,Electronics,Yes,Yes,Yes,No,No,10,630,439.35,0
SES_004627,USER_4627,2025-12-27T10:06:43.693Z,google,mobile,United States,Books,Yes,Yes,No,No,No,11,608,0,0
SES_004628,USER_4628,2025-12-24T09:36:46.393Z,Email,,Germany,Books,Yes,Yes,No,No,No,14,427,0,0
SES_004629,USER_4629,2025-12-15T13:05:22.703Z,Organic Search,Tablet,India,Electronics,Yes,Yes,Yes,No,No,9,1290,211.8,0
SES_004630,USER_4630,2025-12-27T10:43:19.807Z,Organic Search,Mobile,Canada,Toys,Yes,Yes,Yes,Yes,No,7,192,398.29,0
SES_004631,USER_4631,2025-12-01T01:42:18.386Z,Google,mobile,USA,,Yes,No,No,No,No,3,624,0,0
SES_004632,USER_4632,2025-12-10T13:58:38.691Z,Direct,Desktop,US,,Yes,No,No,No,No,2,583,0,0
SES_004633,USER_1758,2025-12-20T23:23:42.045Z,email,desktop,Australia,,Yes,No,No,No,No,2,389,0,0
SES_004634,USER_4634,2025-12-09T12:03:57.532Z,google,mobile,Canada,Fashion,Yes,Yes,Yes,Yes,Yes,13,36,327.31,103.5
SES_004635,USER_4635,2025-12-08T09:31:33.376Z,Instagram,Mobile,France,Electronics,Yes,Yes,No,No,No,9,477,0,0
SES_004636,USER_4636,2025-12-04T03:58:27.592Z,Google,,Australia,,Yes,Yes,No,No,No,7,1508,0,0
SES_004637,USER_4637,2025-12-01T12:38:49.320Z,Google,Desktop,Canada,Home & Garden,Yes,Yes,No,No,No,2,1217,0,0
SES_004638,USER_1624,2025-12-02T21:39:03.968Z,Google,mobile,Australia,,Yes,No,No,No,No,3,515,0,0
SES_004639,USER_4639,2025-12-12T10:17:49.868Z,Email,Mobile,,,Yes,No,No,No,No,2,1314,0,0
SES_004640,USER_4640,2025-12-16T19:24:44.039Z,Email,desktop,US,,Yes,No,No,No,No,1,,0,0
SES_004641,USER_4641,2025-12-19T01:16:46.867Z,Email,Mobile,France,,Yes,No,No,No,No,3,740,0,0
SES_004642,USER_4642,2025-12-06T11:35:41.398Z,google,Mobile,Australia,,Yes,Yes,No,No,No,12,1276,0,0
SES_004643,USER_4643,2025-12-16T20:24:49.330Z,Organic Search,Tablet,Australia,Home & Garden,Yes,Yes,Yes,No,No,11,1644,280.69,0
SES_004644,USER_291,2025-12-09T22:01:13.346Z,google,Desktop,Germany,,Yes,No,No,No,No,1,188,0,0
SES_004645,USER_4645,2025-12-01T03:56:34.129Z,Facebook,Tablet,US,,Yes,No,No,No,No,2,1140,0,0
SES_004646,USER_4646,2025-12-17T11:32:46.998Z,google,desktop,,Electronics,Yes,Yes,No,No,No,14,625,0,0
SES_004647,USER_4647,2025-12-14T01:38:04.073Z,Direct,desktop,UK,Fashion,Yes,Yes,No,No,No,2,899,0,0
SES_004648,USER_4648,2025-12-09T06:42:37.629Z,Instagram,mobile,France,,Yes,No,No,No,No,2,1511,0,0
SES_004649,USER_4649,2025-12-10T18:23:33.864Z,Google,Tablet,UK,,Yes,No,No,No,No,3,30,0,0
SES_004650,USER_85,2025-12-25T15:23:25.646Z,Email,Mobile,US,Fashion,Yes,Yes,No,No,No,15,442,0,0
SES_004651,USER_1214,2025-12-21T11:00:25.169Z,Google,Mobile,UK,Toys,Yes,Yes,Yes,Yes,Yes,15,736,433.31,173.32
SES_004652,USER_1410,2025-12-06T16:24:07.872Z,Facebook,desktop,United States,Beauty,Yes,Yes,No,No,No,2,1699,0,0
SES_004653,USER_4653,2025-12-22T00:50:04.337Z,Organic Search,desktop,Australia,,Yes,No,No,No,No,2,162,0,0
SES_004654,USER_4654,2025-12-20T12:33:17.193Z,Email,desktop,Germany,Sports,Yes,Yes,Yes,Yes,No,2,165,372.12,0
SES_004655,USER_4655,2025-12-14T13:44:57.874Z,Organic Search,Mobile,Australia,,Yes,No,No,No,No,2,907,0,0
SES_004656,USER_4656,2025-12-11T14:57:26.974Z,Facebook,mobile,Germany,,Yes,No,No,No,No,1,1004,0,0
SES_004657,USER_4657,2025-12-21T23:04:24.631Z,Organic Search,mobile,Australia,,Yes,Yes,No,No,No,1,618,0,0
SES_004658,USER_4658,2025-12-26T13:28:18.714Z,google,desktop,,Toys,Yes,Yes,No,No,No,7,1059,0,0
SES_004659,USER_4659,2025-12-17T12:41:50.415Z,google,mobile,USA,Electronics,Yes,Yes,Yes,Yes,Yes,13,1697,40.75,372.99
SES_004660,USER_4660,2025-12-04T10:44:01.362Z,Google,,India,Home & Garden,Yes,Yes,Yes,Yes,Yes,11,1727,194.14,211.96
SES_004661,USER_4661,2025-12-09T21:01:28.030Z,Referral,Mobile,India,Electronics,Yes,Yes,Yes,No,No,6,616,344.33,0
SES_004662,USER_979,2025-12-06T04:07:25.336Z,google,mobile,United States,Home & Garden,Yes,Yes,No,No,No,15,458,0,0
SES_004663,USER_4663,2025-12-26T14:41:22.465Z,Instagram,Tablet,United States,Beauty,Yes,Yes,No,No,No,3,,0,0
SES_004664,USER_1090,2025-12-28T09:08:39.662Z,Direct,mobile,US,,Yes,No,No,No,No,2,1251,0,0
SES_004665,USER_4665,2025-12-21T18:51:33.785Z,Direct,Mobile,United States,Books,Yes,Yes,No,No,No,9,,0,0
SES_004666,USER_4666,2025-12-20T20:38:31.724Z,Instagram,Desktop,USA,Fashion,Yes,Yes,No,No,No,8,620,0,0
SES_004667,USER_1694,2025-12-17T03:54:25.390Z,Direct,Desktop,US,,Yes,No,No,No,No,3,1601,0,N/A
SES_004668,USER_4668,2025-12-04T01:19:27.513Z,Organic Search,Tablet,India,,Yes,No,No,No,No,1,715,0,0
SES_004669,USER_4669,2025-12-31T21:18:13.775Z,email,Tablet,Canada,,Yes,No,No,No,No,2,295,0,0
SES_004670,USER_4670,2025-12-30T10:57:30.806Z,google,desktop,,Fashion,Yes,Yes,No,No,No,4,82,0,0
SES_004671,USER_1909,2025-12-03T17:05:48.116Z,google,,Australia,Fashion,Yes,Yes,No,No,No,4,1023,0,0
SES_004672,USER_4672,2025-12-29T21:06:04.461Z,google,mobile,USA,,Yes,No,No,No,No,3,93,0,0
SES_004673,USER_4673,2025-12-09T15:49:02.121Z,Direct,desktop,UK,Electronics,Yes,Yes,No,No,No,5,1195,0,0
SES_004674,USER_4674,2025-12-06T14:37:14.495Z,Email,,,,Yes,No,No,No,No,2,1341,0,0
SES_004675,USER_4675,2025-12-27T03:39:56.532Z,Direct,Mobile,Canada,Beauty,Yes,Yes,No,No,No,10,446,0,0
SES_004676,USER_4676,2025-12-02T13:23:17.911Z,Email,Mobile,US,Books,Yes,Yes,Yes,No,No,14,1574,263.52,0
SES_004677,USER_4677,2025-12-02T13:08:41.595Z,Instagram,desktop,France,,Yes,No,No,No,No,3,1701,0,0
SES_004678,USER_4678,2025-12-05T14:56:16.788Z,Direct,desktop,USA,Home & Garden,Yes,Yes,Yes,Yes,Yes,13,1815,364.68,489.31
SES_004679,USER_4679,2025-12-17T08:33:46.219Z,Organic Search,Desktop,US,Books,Yes,Yes,No,No,No,8,,0,0
SES_004680,USER_4680,2025-12-22T10:27:58.169Z,Instagram,Desktop,Australia,Sports,Yes,Yes,Yes,Yes,Yes,2,1124,298.84,67.01
SES_004681,USER_4681,,Organic Search,,India,,Yes,No,No,No,No,3,379,0,0
SES_004682,USER_4682,2025-12-27T18:06:06.324Z,Facebook,Desktop,Canada,,Yes,Yes,Yes,No,No,13,698,139.12,0
SES_004683,USER_1081,2025-12-09T17:01:10.543Z,google,desktop,United States,,Yes,Yes,Yes,Yes,No,6,,165.77,0
SES_004684,USER_4684,2025-12-23T11:23:13.891Z,email,,France,Toys,Yes,Yes,No,No,No,14,581,0,0
SES_004685,USER_4685,2025-12-03T01:53:17.399Z,Google,desktop,,Beauty,Yes,Yes,No,No,No,14,1280,0,0
SES_004686,USER_4686,2025-12-22T07:11:40.871Z,Direct,Desktop,Germany,Beauty,Yes,Yes,No,No,No,14,1562,0,0
SES_004687,USER_4687,2025-12-22T14:56:27.826Z,Referral,Mobile,,Electronics,Yes,Yes,No,No,No,9,573,0,0
SES_004688,USER_4688,2025-12-14T17:07:01.841Z,email,Tablet,United States,Toys,Yes,Yes,Yes,Yes,No,13,1360,389.97,0
SES_004689,USER_4689,2025-12-16T23:02:39.197Z,email,mobile,Germany,Sports,Yes,Yes,No,No,No,2,129,0,0
SES_004690,USER_1857,2025-12-14T19:09:49.112Z,Organic Search,mobile,United States,Electronics,Yes,Yes,No,No,No,9,941,0,0
SES_004691,USER_4691,2025-12-28T08:54:30.405Z,google,Desktop,Germany,,Yes,Yes,No,No,No,15,1646,0,0
SES_004692,USER_457,2025-12-13T16:16:08.789Z,Facebook,Mobile,USA,Toys,Yes,Yes,Yes,Yes,Yes,2,160,511.85,440.75
SES_004693,USER_4693,2025-12-03T08:25:42.753Z,Direct,desktop,UK,Toys,Yes,Yes,No,No,No,13,1567,0,0
SES_004694,USER_4694,2025-12-23T17:17:43.954Z,Facebook,Mobile,Canada,Home & Garden,Yes,Yes,Yes,Yes,Yes,14,1504,55.82,167.14
SES_004695,USER_4695,2025-12-08T03:42:03.393Z,Google,,Germany,,Yes,No,No,No,No,2,306,0,0
SES_004696,USER_755,2025-12-21T03:15:31.395Z,Organic Search,Mobile,India,Beauty,Yes,Yes,Yes,Yes,Yes,9,932,507.79,336.29
SES_004697,USER_4697,2025-12-25T21:23:23.187Z,Instagram,mobile,France,Toys,Yes,Yes,No,No,No,13,706,0,0
SES_004698,USER_636,2025-12-29T10:39:39.918Z,Instagram,Desktop,UK,,Yes,No,No,No,No,3,1378,0,0
SES_004699,USER_4699,2025-12-26T22:44:37.293Z,Instagram,Desktop,,Sports,Yes,Yes,No,No,No,9,272,0,0
SES_004700,USER_4700,2025-12-08T15:15:45.901Z,Facebook,Desktop,Germany,Beauty,Yes,Yes,Yes,No,No,15,54,196.64,0
SES_004701,USER_771,2025-12-10T13:06:38.643Z,google,,Germany,Toys,Yes,Yes,No,No,No,4,1725,0,0
